date_log,location,temperature,precipitation,weather_condition
2023-08-06,Lille,18.8,0.0,nuageux
2023-08-06,Strasbourg,22.0,2.1,pluie
2023-08-06,Nantes,21.1,0.5,pluie
2023-08-06,Chamonix,23.0,2.0,ensoleillé
2023-08-07,Paris,21.5,0.0,ensoleillé
2023-08-07,Lyon,21.4,2.8,ensoleillé
2023-08-07,Marseille,17.0,4.1,ensoleillé
2023-08-07,Nice,17.4,1.0,pluie
2023-08-07,Bordeaux,16.6,1.3,ensoleillé
2023-08-07,Toulouse,11.3,0.2,pluie
2023-08-07,Lille,14.5,1.2,ensoleillé
2023-08-07,Strasbourg,25.0,2.0,pluie
2023-08-07,Nantes,8.1,4.1,ensoleillé
2023-08-07,Chamonix,21.5,0.0,neige
2023-08-08,Paris,20.8,1.3,pluie
2023-08-08,Lyon,16.7,1.3,nuageux
2023-08-08,Marseille,17.0,0.4,neige
2023-08-08,Nice,16.6,0.0,ensoleillé
2023-08-08,Bordeaux,20.7,1.9,nuageux
2023-08-08,Toulouse,22.6,2.2,pluie
2023-08-08,Lille,21.6,0.2,ensoleillé
2023-08-08,Strasbourg,24.2,0.0,pluie
2023-08-08,Nantes,15.5,0.0,neige
2023-08-08,Chamonix,25.4,2.4,ensoleillé
2023-08-09,Paris,22.4,2.6,pluie
2023-08-09,Lyon,15.6,1.5,ensoleillé
2023-08-09,Marseille,19.4,2.3,ensoleillé
2023-08-09,Nice,19.4,0.4,neige
2023-08-09,Bordeaux,22.7,2.3,nuageux
2023-08-09,Toulouse,16.7,0.9,ensoleillé
2023-08-09,Lille,14.7,0.0,orage
2023-08-09,Strasbourg,21.0,1.9,nuageux
2023-08-09,Nantes,21.3,0.0,nuageux
2023-08-09,Chamonix,18.2,0.0,nuageux
2023-08-10,Paris,26.8,0.0,ensoleillé
2023-08-10,Lyon,26.3,2.4,nuageux
2023-08-10,Marseille,15.5,0.0,pluie
2023-08-10,Nice,21.8,0.0,pluie
2023-08-10,Bordeaux,20.5,0.3,ensoleillé
2023-08-10,Toulouse,11.1,0.0,ensoleillé
2023-08-10,Lille,21.1,0.2,pluie
2023-08-10,Strasbourg,17.2,2.0,nuageux
2023-08-10,Nantes,25.9,0.6,pluie
2023-08-10,Chamonix,18.3,1.8,ensoleillé
2023-08-11,Paris,13.2,1.3,ensoleillé
2023-08-11,Lyon,22.8,2.0,ensoleillé
2023-08-11,Marseille,10.3,0.0,ensoleillé
2023-08-11,Nice,15.6,1.1,ensoleillé
2023-08-11,Bordeaux,22.4,3.2,ensoleillé
2023-08-11,Toulouse,17.5,0.3,ensoleillé
2023-08-11,Lille,25.7,1.4,ensoleillé
2023-08-11,Strasbourg,26.3,1.4,nuageux
2023-08-11,Nantes,14.2,0.0,nuageux
2023-08-11,Chamonix,12.2,2.0,nuageux
2023-08-12,Paris,25.9,3.8,ensoleillé
2023-08-12,Lyon,24.2,2.7,ensoleillé
2023-08-12,Marseille,17.1,0.0,ensoleillé
2023-08-12,Nice,24.3,1.6,nuageux
2023-08-12,Bordeaux,20.5,1.6,ensoleillé
2023-08-12,Toulouse,21.6,2.9,ensoleillé
2023-08-12,Lille,26.5,1.8,ensoleillé
2023-08-12,Strasbourg,24.2,1.8,ensoleillé
2023-08-12,Nantes,17.7,2.1,ensoleillé
2023-08-12,Chamonix,13.0,2.6,orage
2023-08-13,Paris,14.0,1.4,orage
2023-08-13,Lyon,15.8,1.8,neige
2023-08-13,Marseille,19.8,0.0,nuageux
2023-08-13,Nice,22.1,0.1,ensoleillé
2023-08-13,Bordeaux,24.4,1.0,ensoleillé
2023-08-13,Toulouse,22.0,0.0,ensoleillé
2023-08-13,Lille,17.1,0.3,ensoleillé
2023-08-13,Strasbourg,24.3,3.5,nuageux
2023-08-13,Nantes,16.0,2.6,ensoleillé
2023-08-13,Chamonix,9.2,0.0,nuageux
2023-08-14,Paris,15.2,0.0,nuageux
2023-08-14,Lyon,12.1,1.6,nuageux
2023-08-14,Marseille,18.9,1.6,ensoleillé
2023-08-14,Nice,23.5,1.4,ensoleillé
2023-08-14,Bordeaux,23.3,0.9,ensoleillé
2023-08-14,Toulouse,14.1,2.6,nuageux
2023-08-14,Lille,17.1,0.0,nuageux
2023-08-14,Strasbourg,19.1,0.0,ensoleillé
2023-08-14,Nantes,17.9,1.5,ensoleillé
2023-08-14,Chamonix,21.7,0.0,ensoleillé
2023-08-15,Paris,17.6,2.6,orage
2023-08-15,Lyon,22.5,4.1,ensoleillé
2023-08-15,Marseille,25.9,2.7,nuageux
2023-08-15,Nice,13.1,2.1,pluie
2023-08-15,Bordeaux,19.7,0.2,ensoleillé
2023-08-15,Toulouse,20.8,2.4,ensoleillé
2023-08-15,Lille,22.5,0.0,pluie
2023-08-15,Strasbourg,23.7,0.0,pluie
2023-08-15,Nantes,21.1,0.5,neige
2023-08-15,Chamonix,18.9,2.1,ensoleillé
2023-08-16,Paris,14.8,3.9,ensoleillé
2023-08-16,Lyon,10.9,0.1,orage
2023-08-16,Marseille,21.9,1.9,ensoleillé
2023-08-16,Nice,19.5,0.9,ensoleillé
2023-08-16,Bordeaux,22.1,0.7,neige
2023-08-16,Toulouse,27.0,2.3,neige
2023-08-16,Lille,24.4,0.0,ensoleillé
2023-08-16,Strasbourg,19.6,0.5,nuageux
2023-08-16,Nantes,15.0,1.5,nuageux
2023-08-16,Chamonix,17.3,2.0,nuageux
2023-08-17,Paris,14.6,3.6,ensoleillé
2023-08-17,Lyon,15.5,1.3,ensoleillé
2023-08-17,Marseille,24.0,0.1,pluie
2023-08-17,Nice,24.3,0.0,ensoleillé
2023-08-17,Bordeaux,27.3,1.0,ensoleillé
2023-08-17,Toulouse,17.0,0.6,nuageux
2023-08-17,Lille,24.0,0.1,nuageux
2023-08-17,Strasbourg,16.3,0.7,nuageux
2023-08-17,Nantes,14.1,3.7,nuageux
2023-08-17,Chamonix,17.2,2.2,nuageux
2023-08-18,Paris,21.0,0.0,neige
2023-08-18,Lyon,20.0,2.2,nuageux
2023-08-18,Marseille,19.1,2.8,pluie
2023-08-18,Nice,25.1,2.4,nuageux
2023-08-18,Bordeaux,17.7,0.0,ensoleillé
2023-08-18,Toulouse,16.9,1.3,nuageux
2023-08-18,Lille,22.7,0.0,pluie
2023-08-18,Strasbourg,20.0,1.2,pluie
2023-08-18,Nantes,18.6,2.9,nuageux
2023-08-18,Chamonix,22.1,3.0,nuageux
2023-08-19,Paris,18.9,2.4,nuageux
2023-08-19,Lyon,28.2,3.0,ensoleillé
2023-08-19,Marseille,14.5,0.6,nuageux
2023-08-19,Nice,18.3,1.7,pluie
2023-08-19,Bordeaux,23.4,0.0,pluie
2023-08-19,Toulouse,20.3,0.0,ensoleillé
2023-08-19,Lille,27.2,0.2,neige
2023-08-19,Strasbourg,20.3,0.5,nuageux
2023-08-19,Nantes,25.7,0.0,nuageux
2023-08-19,Chamonix,19.9,0.8,nuageux
2023-08-20,Paris,17.7,3.6,orage
2023-08-20,Lyon,15.6,2.2,nuageux
2023-08-20,Marseille,21.8,2.9,nuageux
2023-08-20,Nice,16.7,0.0,pluie
2023-08-20,Bordeaux,25.5,1.6,ensoleillé
2023-08-20,Toulouse,12.3,0.2,pluie
2023-08-20,Lille,21.9,2.3,nuageux
2023-08-20,Strasbourg,16.6,0.0,nuageux
2023-08-20,Nantes,22.6,0.0,ensoleillé
2023-08-20,Chamonix,9.9,0.0,pluie
2023-08-21,Paris,24.1,1.2,nuageux
2023-08-21,Lyon,18.9,3.1,ensoleillé
2023-08-21,Marseille,23.2,3.4,nuageux
2023-08-21,Nice,13.0,0.9,ensoleillé
2023-08-21,Bordeaux,11.9,0.7,neige
2023-08-21,Toulouse,18.8,1.9,nuageux
2023-08-21,Lille,20.2,1.9,ensoleillé
2023-08-21,Strasbourg,23.5,4.2,pluie
2023-08-21,Nantes,18.4,0.0,neige
2023-08-21,Chamonix,21.2,0.0,nuageux
2023-08-22,Paris,27.4,0.6,ensoleillé
2023-08-22,Lyon,17.2,0.3,ensoleillé
2023-08-22,Marseille,23.6,0.8,nuageux
2023-08-22,Nice,16.8,3.5,nuageux
2023-08-22,Bordeaux,15.7,1.1,nuageux
2023-08-22,Toulouse,23.3,0.0,nuageux
2023-08-22,Lille,22.4,0.0,nuageux
2023-08-22,Strasbourg,24.1,0.0,ensoleillé
2023-08-22,Nantes,23.5,2.7,pluie
2023-08-22,Chamonix,24.3,1.4,nuageux
2023-08-23,Paris,18.8,0.1,nuageux
2023-08-23,Lyon,27.4,0.0,ensoleillé
2023-08-23,Marseille,14.8,2.0,ensoleillé
2023-08-23,Nice,16.0,0.0,ensoleillé
2023-08-23,Bordeaux,12.8,0.3,nuageux
2023-08-23,Toulouse,19.6,1.4,neige
2023-08-23,Lille,24.8,1.8,ensoleillé
2023-08-23,Strasbourg,19.0,0.7,orage
2023-08-23,Nantes,22.6,2.9,ensoleillé
2023-08-23,Chamonix,20.6,0.3,ensoleillé
2023-08-24,Paris,15.0,0.0,nuageux
2023-08-24,Lyon,23.3,1.9,ensoleillé
2023-08-24,Marseille,22.9,0.8,nuageux
2023-08-24,Nice,27.0,0.3,nuageux
2023-08-24,Bordeaux,24.8,0.9,nuageux
2023-08-24,Toulouse,17.0,1.9,nuageux
2023-08-24,Lille,22.0,1.5,ensoleillé
2023-08-24,Strasbourg,20.4,0.9,ensoleillé
2023-08-24,Nantes,31.9,2.8,pluie
2023-08-24,Chamonix,23.6,1.2,ensoleillé
2023-08-25,Paris,25.0,1.8,pluie
2023-08-25,Lyon,20.1,0.5,nuageux
2023-08-25,Marseille,19.6,0.0,nuageux
2023-08-25,Nice,21.1,0.3,ensoleillé
2023-08-25,Bordeaux,28.0,1.0,neige
2023-08-25,Toulouse,14.1,0.9,ensoleillé
2023-08-25,Lille,14.8,1.7,ensoleillé
2023-08-25,Strasbourg,21.5,2.4,ensoleillé
2023-08-25,Nantes,16.0,1.1,nuageux
2023-08-25,Chamonix,13.2,2.1,neige
2023-08-26,Paris,22.6,1.7,ensoleillé
2023-08-26,Lyon,20.0,1.6,nuageux
2023-08-26,Marseille,28.0,0.6,ensoleillé
2023-08-26,Nice,20.7,0.0,nuageux
2023-08-26,Bordeaux,15.7,1.1,nuageux
2023-08-26,Toulouse,25.5,0.6,ensoleillé
2023-08-26,Lille,18.8,0.4,nuageux
2023-08-26,Strasbourg,17.3,1.4,ensoleillé
2023-08-26,Nantes,12.5,2.9,nuageux
2023-08-26,Chamonix,16.7,2.1,ensoleillé
2023-08-27,Paris,13.7,2.0,pluie
2023-08-27,Lyon,23.4,1.6,ensoleillé
2023-08-27,Marseille,15.0,1.4,pluie
2023-08-27,Nice,14.1,0.6,pluie
2023-08-27,Bordeaux,25.1,2.2,ensoleillé
2023-08-27,Toulouse,20.1,0.0,ensoleillé
2023-08-27,Lille,23.2,1.0,pluie
2023-08-27,Strasbourg,8.4,2.2,ensoleillé
2023-08-27,Nantes,19.9,2.8,ensoleillé
2023-08-27,Chamonix,14.5,0.0,nuageux
2023-08-28,Paris,21.4,1.4,ensoleillé
2023-08-28,Lyon,11.5,0.0,pluie
2023-08-28,Marseille,33.8,0.5,nuageux
2023-08-28,Nice,23.7,0.0,nuageux
2023-08-28,Bordeaux,9.5,0.7,nuageux
2023-08-28,Toulouse,18.7,0.4,nuageux
2023-08-28,Lille,19.4,1.4,nuageux
2023-08-28,Strasbourg,19.2,0.0,ensoleillé
2023-08-28,Nantes,22.4,0.0,pluie
2023-08-28,Chamonix,9.7,2.1,nuageux
2023-08-29,Paris,22.5,0.9,pluie
2023-08-29,Lyon,13.0,0.0,pluie
2023-08-29,Marseille,18.7,0.0,ensoleillé
2023-08-29,Nice,16.3,2.0,nuageux
2023-08-29,Bordeaux,27.1,0.4,ensoleillé
2023-08-29,Toulouse,23.8,0.0,ensoleillé
2023-08-29,Lille,23.3,0.0,ensoleillé
2023-08-29,Strasbourg,21.5,0.6,ensoleillé
2023-08-29,Nantes,26.6,0.0,ensoleillé
2023-08-29,Chamonix,23.1,0.6,nuageux
2023-08-30,Paris,19.2,0.7,nuageux
2023-08-30,Lyon,15.8,1.0,nuageux
2023-08-30,Marseille,19.7,1.4,ensoleillé
2023-08-30,Nice,20.4,2.2,ensoleillé
2023-08-30,Bordeaux,24.6,0.0,ensoleillé
2023-08-30,Toulouse,24.3,0.0,nuageux
2023-08-30,Lille,22.9,1.9,nuageux
2023-08-30,Strasbourg,10.4,1.1,nuageux
2023-08-30,Nantes,17.7,0.0,neige
2023-08-30,Chamonix,26.8,0.0,nuageux
2023-08-31,Paris,16.0,1.1,nuageux
2023-08-31,Lyon,23.4,0.8,ensoleillé
2023-08-31,Marseille,25.8,1.8,ensoleillé
2023-08-31,Nice,9.1,0.2,nuageux
2023-08-31,Bordeaux,17.2,1.7,ensoleillé
2023-08-31,Toulouse,6.9,4.8,ensoleillé
2023-08-31,Lille,22.7,1.2,ensoleillé
2023-08-31,Strasbourg,25.9,4.5,ensoleillé
2023-08-31,Nantes,24.4,2.4,pluie
2023-08-31,Chamonix,20.7,0.8,neige
2023-09-01,Paris,17.6,0.0,nuageux
2023-09-01,Lyon,16.6,0.0,nuageux
2023-09-01,Marseille,19.6,0.0,nuageux
2023-09-01,Nice,21.0,0.9,nuageux
2023-09-01,Bordeaux,20.7,0.2,pluie
2023-09-01,Toulouse,35.4,3.0,nuageux
2023-09-01,Lille,13.8,1.3,ensoleillé
2023-09-01,Strasbourg,17.0,0.0,ensoleillé
2023-09-01,Nantes,13.3,1.6,pluie
2023-09-01,Chamonix,16.6,2.5,ensoleillé
2023-09-02,Paris,25.0,3.1,ensoleillé
2023-09-02,Lyon,15.7,1.7,nuageux
2023-09-02,Marseille,23.2,0.3,ensoleillé
2023-09-02,Nice,16.1,3.4,nuageux
2023-09-02,Bordeaux,21.1,2.0,pluie
2023-09-02,Toulouse,15.9,0.0,pluie
2023-09-02,Lille,17.2,0.8,nuageux
2023-09-02,Strasbourg,14.7,1.0,ensoleillé
2023-09-02,Nantes,11.6,0.0,ensoleillé
2023-09-02,Chamonix,23.4,1.9,pluie
2023-09-03,Paris,18.0,0.0,pluie
2023-09-03,Lyon,14.9,0.4,ensoleillé
2023-09-03,Marseille,23.2,2.4,pluie
2023-09-03,Nice,17.5,0.0,ensoleillé
2023-09-03,Bordeaux,21.3,0.0,pluie
2023-09-03,Toulouse,17.4,3.0,nuageux
2023-09-03,Lille,24.1,1.2,neige
2023-09-03,Strasbourg,13.6,1.3,ensoleillé
2023-09-03,Nantes,25.3,0.4,pluie
2023-09-03,Chamonix,26.8,2.9,pluie
2023-09-04,Paris,28.3,1.5,ensoleillé
2023-09-04,Lyon,22.9,3.1,neige
2023-09-04,Marseille,22.2,0.2,nuageux
2023-09-04,Nice,17.8,1.4,ensoleillé
2023-09-04,Bordeaux,13.5,0.8,pluie
2023-09-04,Toulouse,25.5,0.0,nuageux
2023-09-04,Lille,27.7,2.7,neige
2023-09-04,Strasbourg,17.7,1.8,pluie
2023-09-04,Nantes,20.0,2.8,ensoleillé
2023-09-04,Chamonix,24.9,0.0,pluie
2023-09-05,Paris,22.9,0.7,nuageux
2023-09-05,Lyon,20.4,0.0,ensoleillé
2023-09-05,Marseille,28.7,2.6,pluie
2023-09-05,Nice,16.3,0.0,nuageux
2023-09-05,Bordeaux,18.1,1.7,ensoleillé
2023-09-05,Toulouse,21.2,2.9,ensoleillé
2023-09-05,Lille,23.9,2.5,ensoleillé
2023-09-05,Strasbourg,21.6,0.0,ensoleillé
2023-09-05,Nantes,19.0,2.6,ensoleillé
2023-09-05,Chamonix,19.7,1.8,ensoleillé
2023-09-06,Paris,18.4,0.0,ensoleillé
2023-09-06,Lyon,19.4,1.5,nuageux
2023-09-06,Marseille,16.7,0.6,ensoleillé
2023-09-06,Nice,15.3,2.7,pluie
2023-09-06,Bordeaux,18.5,3.2,ensoleillé
2023-09-06,Toulouse,27.6,0.9,ensoleillé
2023-09-06,Lille,15.0,0.0,pluie
2023-09-06,Strasbourg,12.6,0.0,neige
2023-09-06,Nantes,26.9,1.2,nuageux
2023-09-06,Chamonix,21.9,0.0,ensoleillé
2023-09-07,Paris,14.0,2.3,neige
2023-09-07,Lyon,21.4,0.8,pluie
2023-09-07,Marseille,22.8,3.5,orage
2023-09-07,Nice,18.9,1.1,neige
2023-09-07,Bordeaux,21.0,4.6,pluie
2023-09-07,Toulouse,9.5,2.0,ensoleillé
2023-09-07,Lille,19.4,1.9,pluie
2023-09-07,Strasbourg,16.7,0.9,ensoleillé
2023-09-07,Nantes,23.6,5.7,pluie
2023-09-07,Chamonix,24.0,0.0,pluie
2023-09-08,Paris,17.9,0.3,pluie
2023-09-08,Lyon,11.0,0.5,nuageux
2023-09-08,Marseille,23.7,0.0,nuageux
2023-09-08,Nice,25.2,1.7,nuageux
2023-09-08,Bordeaux,16.3,0.8,ensoleillé
2023-09-08,Toulouse,28.0,2.1,nuageux
2023-09-08,Lille,20.0,0.6,nuageux
2023-09-08,Strasbourg,20.4,0.2,nuageux
2023-09-08,Nantes,9.5,4.1,pluie
2023-09-08,Chamonix,20.8,1.6,ensoleillé
2023-09-09,Paris,19.7,0.0,nuageux
2023-09-09,Lyon,19.1,0.0,ensoleillé
2023-09-09,Marseille,31.4,0.0,orage
2023-09-09,Nice,14.8,0.3,ensoleillé
2023-09-09,Bordeaux,26.4,1.0,neige
2023-09-09,Toulouse,13.8,2.9,ensoleillé
2023-09-09,Lille,23.7,1.8,ensoleillé
2023-09-09,Strasbourg,23.6,4.6,pluie
2023-09-09,Nantes,30.9,0.0,pluie
2023-09-09,Chamonix,28.1,1.6,pluie
2023-09-10,Paris,22.5,0.0,nuageux
2023-09-10,Lyon,19.1,0.0,nuageux
2023-09-10,Marseille,24.1,2.6,ensoleillé
2023-09-10,Nice,9.6,1.0,ensoleillé
2023-09-10,Bordeaux,25.6,0.7,nuageux
2023-09-10,Toulouse,23.6,1.5,ensoleillé
2023-09-10,Lille,21.7,0.6,nuageux
2023-09-10,Strasbourg,13.9,0.0,ensoleillé
2023-09-10,Nantes,23.5,1.0,ensoleillé
2023-09-10,Chamonix,19.3,0.4,pluie
2023-09-11,Paris,18.5,2.6,ensoleillé
2023-09-11,Lyon,18.3,0.0,nuageux
2023-09-11,Marseille,23.7,0.7,nuageux
2023-09-11,Nice,20.2,3.4,nuageux
2023-09-11,Bordeaux,19.9,1.4,ensoleillé
2023-09-11,Toulouse,14.1,0.7,nuageux
2023-09-11,Lille,23.0,0.0,ensoleillé
2023-09-11,Strasbourg,21.0,1.2,ensoleillé
2023-09-11,Nantes,20.2,2.6,pluie
2023-09-11,Chamonix,21.7,3.2,nuageux
2023-09-12,Paris,15.0,1.2,ensoleillé
2023-09-12,Lyon,20.4,0.0,pluie
2023-09-12,Marseille,24.8,4.5,nuageux
2023-09-12,Nice,19.9,1.8,ensoleillé
2023-09-12,Bordeaux,20.4,0.0,neige
2023-09-12,Toulouse,10.9,0.0,ensoleillé
2023-09-12,Lille,13.0,3.6,nuageux
2023-09-12,Strasbourg,19.4,0.5,ensoleillé
2023-09-12,Nantes,24.4,0.0,nuageux
2023-09-12,Chamonix,16.2,1.1,ensoleillé
2023-09-13,Paris,25.1,1.8,orage
2023-09-13,Lyon,21.2,1.1,ensoleillé
2023-09-13,Marseille,22.0,1.3,nuageux
2023-09-13,Nice,14.9,1.1,ensoleillé
2023-09-13,Bordeaux,14.6,1.1,ensoleillé
2023-09-13,Toulouse,17.6,4.8,orage
2023-09-13,Lille,19.8,0.0,ensoleillé
2023-09-13,Strasbourg,19.3,1.8,ensoleillé
2023-09-13,Nantes,28.4,0.1,ensoleillé
2023-09-13,Chamonix,12.1,2.2,nuageux
2023-09-14,Paris,13.1,0.3,ensoleillé
2023-09-14,Lyon,18.7,0.9,nuageux
2023-09-14,Marseille,23.4,0.0,pluie
2023-09-14,Nice,18.6,1.0,ensoleillé
2023-09-14,Bordeaux,20.7,1.1,nuageux
2023-09-14,Toulouse,22.2,2.3,ensoleillé
2023-09-14,Lille,22.0,1.7,ensoleillé
2023-09-14,Strasbourg,12.1,1.1,nuageux
2023-09-14,Nantes,22.4,2.1,ensoleillé
2023-09-14,Chamonix,16.5,0.0,nuageux
2023-09-15,Paris,17.1,1.8,pluie
2023-09-15,Lyon,25.2,0.4,neige
2023-09-15,Marseille,24.5,1.2,nuageux
2023-09-15,Nice,19.4,0.7,ensoleillé
2023-09-15,Bordeaux,23.7,1.5,ensoleillé
2023-09-15,Toulouse,31.4,0.0,ensoleillé
2023-09-15,Lille,22.6,0.2,pluie
2023-09-15,Strasbourg,15.7,1.0,ensoleillé
2023-09-15,Nantes,20.7,5.4,ensoleillé
2023-09-15,Chamonix,19.1,0.0,pluie
2023-09-16,Paris,21.4,0.0,ensoleillé
2023-09-16,Lyon,19.5,1.0,pluie
2023-09-16,Marseille,24.0,2.5,pluie
2023-09-16,Nice,17.5,0.8,ensoleillé
2023-09-16,Bordeaux,16.2,0.0,neige
2023-09-16,Toulouse,21.5,0.0,ensoleillé
2023-09-16,Lille,17.9,0.0,nuageux
2023-09-16,Strasbourg,22.7,3.7,ensoleillé
2023-09-16,Nantes,13.5,0.0,nuageux
2023-09-16,Chamonix,19.4,1.0,nuageux
2023-09-17,Paris,21.1,0.3,pluie
2023-09-17,Lyon,19.0,1.6,nuageux
2023-09-17,Marseille,25.2,0.0,ensoleillé
2023-09-17,Nice,18.2,1.3,nuageux
2023-09-17,Bordeaux,15.4,3.6,nuageux
2023-09-17,Toulouse,16.8,0.9,pluie
2023-09-17,Lille,22.8,0.1,ensoleillé
2023-09-17,Strasbourg,10.8,0.4,ensoleillé
2023-09-17,Nantes,25.1,0.5,pluie
2023-09-17,Chamonix,15.8,2.4,nuageux
2023-09-18,Paris,18.3,0.2,ensoleillé
2023-09-18,Lyon,20.7,2.2,neige
2023-09-18,Marseille,31.9,2.2,ensoleillé
2023-09-18,Nice,25.8,0.2,ensoleillé
2023-09-18,Bordeaux,14.9,1.1,ensoleillé
2023-09-18,Toulouse,20.5,0.0,ensoleillé
2023-09-18,Lille,19.1,1.6,nuageux
2023-09-18,Strasbourg,21.8,1.8,nuageux
2023-09-18,Nantes,21.5,0.2,nuageux
2023-09-18,Chamonix,17.4,0.0,pluie
2023-09-19,Paris,28.9,1.0,nuageux
2023-09-19,Lyon,18.9,0.0,pluie
2023-09-19,Marseille,34.7,0.0,nuageux
2023-09-19,Nice,17.9,1.6,ensoleillé
2023-09-19,Bordeaux,23.0,2.4,nuageux
2023-09-19,Toulouse,29.0,1.8,nuageux
2023-09-19,Lille,14.7,0.6,pluie
2023-09-19,Strasbourg,21.5,4.1,ensoleillé
2023-09-19,Nantes,13.0,2.8,ensoleillé
2023-09-19,Chamonix,20.9,2.3,pluie
2023-09-20,Paris,19.5,0.0,neige
2023-09-20,Lyon,23.8,2.0,nuageux
2023-09-20,Marseille,24.9,1.0,ensoleillé
2023-09-20,Nice,17.0,0.0,nuageux
2023-09-20,Bordeaux,24.1,1.6,nuageux
2023-09-20,Toulouse,15.2,0.2,nuageux
2023-09-20,Lille,17.7,0.0,neige
2023-09-20,Strasbourg,15.9,0.0,neige
2023-09-20,Nantes,17.9,0.0,orage
2023-09-20,Chamonix,11.9,4.0,ensoleillé
2023-09-21,Paris,26.3,0.0,pluie
2023-09-21,Lyon,21.4,1.6,nuageux
2023-09-21,Marseille,26.0,0.0,ensoleillé
2023-09-21,Nice,25.5,0.2,nuageux
2023-09-21,Bordeaux,13.3,2.1,pluie
2023-09-21,Toulouse,26.5,4.9,neige
2023-09-21,Lille,14.0,2.0,pluie
2023-09-21,Strasbourg,18.0,2.2,ensoleillé
2023-09-21,Nantes,12.6,0.0,ensoleillé
2023-09-21,Chamonix,16.1,1.1,ensoleillé
2023-09-22,Paris,16.8,2.0,ensoleillé
2023-09-22,Lyon,25.1,1.9,ensoleillé
2023-09-22,Marseille,28.1,1.6,pluie
2023-09-22,Nice,13.9,3.0,nuageux
2023-09-22,Bordeaux,17.0,2.4,nuageux
2023-09-22,Toulouse,27.9,1.7,nuageux
2023-09-22,Lille,12.5,0.0,nuageux
2023-09-22,Strasbourg,26.6,0.7,pluie
2023-09-22,Nantes,20.4,2.1,ensoleillé
2023-09-22,Chamonix,23.5,1.4,nuageux
2023-09-23,Paris,19.0,0.5,nuageux
2023-09-23,Lyon,24.3,1.8,ensoleillé
2023-09-23,Marseille,18.7,2.6,ensoleillé
2023-09-23,Nice,19.4,0.0,nuageux
2023-09-23,Bordeaux,16.2,0.0,ensoleillé
2023-09-23,Toulouse,18.6,2.9,pluie
2023-09-23,Lille,16.0,1.3,nuageux
2023-09-23,Strasbourg,16.7,0.6,ensoleillé
2023-09-23,Nantes,12.4,0.7,nuageux
2023-09-23,Chamonix,19.0,1.8,pluie
2023-09-24,Paris,21.1,0.0,nuageux
2023-09-24,Lyon,25.4,1.3,ensoleillé
2023-09-24,Marseille,21.0,1.0,nuageux
2023-09-24,Nice,17.4,1.3,pluie
2023-09-24,Bordeaux,22.4,0.0,pluie
2023-09-24,Toulouse,17.3,0.6,ensoleillé
2023-09-24,Lille,21.3,2.8,ensoleillé
2023-09-24,Strasbourg,16.1,0.3,nuageux
2023-09-24,Nantes,17.4,0.0,nuageux
2023-09-24,Chamonix,18.3,2.2,nuageux
2023-09-25,Paris,14.7,1.6,ensoleillé
2023-09-25,Lyon,11.5,0.2,pluie
2023-09-25,Marseille,18.4,3.5,pluie
2023-09-25,Nice,18.6,0.0,ensoleillé
2023-09-25,Bordeaux,10.0,1.1,pluie
2023-09-25,Toulouse,23.1,1.6,pluie
2023-09-25,Lille,20.8,2.7,ensoleillé
2023-09-25,Strasbourg,17.3,2.3,neige
2023-09-25,Nantes,11.8,0.0,nuageux
2023-09-25,Chamonix,11.0,0.6,pluie
2023-09-26,Paris,19.8,1.2,pluie
2023-09-26,Lyon,20.3,0.0,ensoleillé
2023-09-26,Marseille,19.0,0.0,ensoleillé
2023-09-26,Nice,26.8,0.5,pluie
2023-09-26,Bordeaux,17.6,3.4,ensoleillé
2023-09-26,Toulouse,13.8,0.0,pluie
2023-09-26,Lille,14.5,0.9,pluie
2023-09-26,Strasbourg,22.2,2.1,ensoleillé
2023-09-26,Nantes,32.9,0.0,pluie
2023-09-26,Chamonix,23.0,0.2,ensoleillé
2023-09-27,Paris,17.1,0.1,ensoleillé
2023-09-27,Lyon,15.5,3.5,pluie
2023-09-27,Marseille,24.2,1.0,nuageux
2023-09-27,Nice,26.8,0.0,ensoleillé
2023-09-27,Bordeaux,13.3,0.0,nuageux
2023-09-27,Toulouse,16.5,1.2,ensoleillé
2023-09-27,Lille,20.5,1.2,nuageux
2023-09-27,Strasbourg,12.9,2.2,nuageux
2023-09-27,Nantes,21.2,2.1,ensoleillé
2023-09-27,Chamonix,10.5,1.5,ensoleillé
2023-09-28,Paris,14.1,0.4,ensoleillé
2023-09-28,Lyon,22.7,1.1,nuageux
2023-09-28,Marseille,15.7,1.0,pluie
2023-09-28,Nice,12.3,2.7,ensoleillé
2023-09-28,Bordeaux,19.0,2.7,nuageux
2023-09-28,Toulouse,17.4,0.2,ensoleillé
2023-09-28,Lille,16.2,2.3,pluie
2023-09-28,Strasbourg,16.5,2.0,ensoleillé
2023-09-28,Nantes,18.1,0.0,nuageux
2023-09-28,Chamonix,17.1,0.0,ensoleillé
2023-09-29,Paris,20.2,0.0,ensoleillé
2023-09-29,Lyon,24.6,0.9,orage
2023-09-29,Marseille,19.1,2.0,pluie
2023-09-29,Nice,24.8,1.0,nuageux
2023-09-29,Bordeaux,16.1,0.0,orage
2023-09-29,Toulouse,16.6,0.1,pluie
2023-09-29,Lille,20.5,0.5,nuageux
2023-09-29,Strasbourg,23.4,0.1,ensoleillé
