date_log,session_id,client_id,ip_address,user_agent,search_query,filters,results_count,page_number,action
2024-12-22T00:28:30,SES-2023-0878,193,7.97.7.115,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-01-01"", ""categorie"": ""Culture""}",17,1,view_results
2024-12-11T00:50:10,SES-2023-0839,163,152.153.88.94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2024-12-21"", ""categorie"": ""Luxe"", ""prix_max"": 20}",15,1,view_results
2025-03-12T13:40:55,SES-2023-0394,340,144.176.72.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-03-22"", ""categorie"": ""Sport"", ""prix_max"": 20}",24,1,view_results
2025-03-26T11:16:14,SES-2023-0006,496,213.200.79.137,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-04-05"", ""categorie"": ""Nature""}",17,1,filter_results
2025-01-15T20:14:12,SES-2023-1234,407,45.71.120.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-01-25"", ""categorie"": ""Nature"", ""prix_max"": 50}",30,1,view_results
2025-02-16T14:19:43,SES-2023-1474,293,155.214.3.96,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-02-26"", ""categorie"": ""Famille"", ""prix_max"": 20}",11,1,view_results
2025-03-28T21:33:52,SES-2023-0388,406,8.76.96.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-04-07"", ""categorie"": ""Gastronomie""}",25,1,filter_results
2025-05-27T14:25:51,SES-2023-0743,93,193.142.117.82,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-06-06"", ""categorie"": ""Luxe""}",15,1,view_results
2025-02-08T02:31:18,SES-2023-1337,201,176.136.78.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-02-18"", ""categorie"": ""Gastronomie""}",18,1,view_results
2025-04-11T12:51:25,SES-2023-0547,371,58.44.105.185,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-21"", ""categorie"": ""Culture"", ""prix_max"": 20}",29,1,view_results
2025-02-24T11:29:49,SES-2023-0039,321,215.86.163.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-03-06"", ""categorie"": ""Nature"", ""prix_max"": 10}",27,1,view_results
2025-03-11T05:25:19,SES-2023-0756,270,34.234.121.76,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-03-21"", ""categorie"": ""Sport""}",28,1,filter_results
2025-01-02T12:05:29,SES-2023-1176,105,174.29.69.233,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-01-12"", ""categorie"": ""Luxe""}",21,1,view_results
2025-05-31T03:42:14,SES-2023-0572,291,110.244.66.68,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-06-10"", ""categorie"": ""Sport""}",17,1,filter_results
2024-12-21T03:37:52,SES-2023-0958,30,21.94.197.47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2024-12-31"", ""categorie"": ""Luxe"", ""prix_max"": 10}",14,1,view_results
2025-05-30T19:37:50,SES-2023-0090,191,60.134.100.58,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-06-09"", ""categorie"": ""Culture""}",12,1,view_results
2024-12-31T07:13:48,SES-2023-0752,25,34.33.118.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-01-10"", ""categorie"": ""Nature"", ""prix_max"": 30}",11,1,filter_results
2025-05-20T03:11:57,SES-2023-0851,89,67.144.138.68,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-05-30"", ""categorie"": ""Nature""}",21,1,view_results
2025-05-23T13:46:47,SES-2023-1266,193,143.103.234.54,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-06-02"", ""categorie"": ""Nature""}",15,1,filter_results
2025-03-21T19:09:10,SES-2023-1348,435,63.100.99.242,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-03-31"", ""categorie"": ""Nature"", ""prix_max"": 30}",12,1,filter_results
2025-02-28T05:27:38,SES-2023-1239,401,188.11.103.99,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-03-10"", ""categorie"": ""Luxe"", ""prix_max"": 10}",30,1,view_results
2025-05-25T23:17:18,SES-2023-0611,239,172.146.29.62,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-06-04"", ""categorie"": ""Famille""}",13,1,filter_results
2025-04-08T07:49:51,SES-2023-0942,402,47.245.165.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-18"", ""categorie"": ""Nature"", ""prix_max"": 50}",7,1,filter_results
2025-03-17T14:25:03,SES-2023-1449,256,143.165.201.92,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-03-27"", ""categorie"": ""Sport"", ""prix_max"": 10}",30,1,filter_results
2025-05-03T11:36:19,SES-2023-0979,483,177.168.26.245,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-05-13"", ""categorie"": ""Sport"", ""prix_max"": 50}",7,1,view_results
2025-04-16T11:30:36,SES-2023-0504,167,52.173.72.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-04-26"", ""categorie"": ""Famille"", ""prix_max"": 50}",27,1,view_results
2025-03-16T14:24:12,SES-2023-0888,249,33.54.102.121,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-03-26"", ""categorie"": ""Nature""}",20,1,view_results
2025-04-25T23:28:51,SES-2023-0244,347,170.22.65.223,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-05-05"", ""categorie"": ""Culture""}",24,1,view_results
2025-05-05T15:03:12,SES-2023-0873,259,73.11.24.57,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-05-15"", ""categorie"": ""Luxe""}",9,1,view_results
2025-03-02T10:47:09,SES-2023-1358,56,7.4.219.224,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-03-12"", ""categorie"": ""Sport""}",5,1,filter_results
2025-04-02T20:51:44,SES-2023-0325,9,45.86.93.45,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-04-12"", ""categorie"": ""Famille""}",11,1,view_results
2024-12-07T10:45:51,SES-2023-0675,202,187.205.207.192,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2024-12-17"", ""categorie"": ""Sport"", ""prix_max"": 30}",11,1,filter_results
2025-01-04T18:41:19,SES-2023-0749,360,223.171.212.232,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-01-14"", ""categorie"": ""Culture"", ""prix_max"": 20}",26,1,filter_results
2025-03-06T09:49:02,SES-2023-1433,358,56.17.42.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-03-16"", ""categorie"": ""Nature"", ""prix_max"": 50}",9,1,view_results
2025-05-03T12:45:02,SES-2023-0601,427,22.235.101.110,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-05-13"", ""categorie"": ""Sport""}",17,1,filter_results
2025-02-20T08:31:28,SES-2023-0123,317,41.99.56.175,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-03-02"", ""categorie"": ""Luxe""}",23,1,filter_results
2024-12-17T04:06:55,SES-2023-0653,163,207.97.51.197,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2024-12-27"", ""categorie"": ""Luxe"", ""prix_max"": 10}",14,1,filter_results
2025-01-18T00:32:02,SES-2023-1301,222,122.64.4.172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-01-28"", ""categorie"": ""Famille""}",16,1,filter_results
2025-01-17T04:16:30,SES-2023-0287,298,144.133.198.102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-01-27"", ""categorie"": ""Sport""}",16,1,view_results
2025-02-23T09:34:32,SES-2023-0412,470,14.10.82.94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-03-05"", ""categorie"": ""Sport"", ""prix_max"": 50}",16,1,filter_results
2025-05-01T05:51:36,SES-2023-0807,200,183.211.206.50,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-05-11"", ""categorie"": ""Sport""}",5,1,filter_results
2025-01-21T07:44:48,SES-2023-0012,55,68.154.167.79,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-01-31"", ""categorie"": ""Gastronomie""}",20,1,view_results
2025-04-17T01:55:12,SES-2023-1092,282,203.44.142.38,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-04-27"", ""categorie"": ""Sport"", ""prix_max"": 30}",20,1,view_results
2025-01-19T07:50:38,SES-2023-0787,289,58.252.201.164,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-01-29"", ""categorie"": ""Famille""}",15,1,filter_results
2024-12-24T09:20:54,SES-2023-1361,104,17.135.183.221,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-01-03"", ""categorie"": ""Culture""}",28,1,filter_results
2025-03-04T05:44:46,SES-2023-1111,95,211.248.17.177,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-03-14"", ""categorie"": ""Gastronomie""}",22,1,view_results
2025-05-28T04:15:02,SES-2023-0377,444,24.245.69.160,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-06-07"", ""categorie"": ""Culture"", ""prix_max"": 50}",28,1,view_results
2025-05-24T09:16:20,SES-2023-0683,459,61.138.12.111,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-06-03"", ""categorie"": ""Sport""}",25,1,filter_results
2025-05-28T05:20:13,SES-2023-1280,161,29.59.50.238,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-06-07"", ""categorie"": ""Culture"", ""prix_max"": 10}",11,1,view_results
2025-05-29T00:12:45,SES-2023-0559,153,79.174.33.0,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-06-08"", ""categorie"": ""Sport"", ""prix_max"": 30}",20,1,view_results
2025-02-21T08:23:41,SES-2023-0963,336,26.5.107.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-03-03"", ""categorie"": ""Famille"", ""prix_max"": 50}",25,1,filter_results
2025-04-21T10:06:10,SES-2023-0198,90,95.65.178.234,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-05-01"", ""categorie"": ""Luxe""}",10,1,filter_results
2025-05-14T03:48:50,SES-2023-1233,391,31.221.142.4,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-05-24"", ""categorie"": ""Nature""}",16,1,filter_results
2025-05-06T07:50:36,SES-2023-1327,341,216.185.67.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-05-16"", ""categorie"": ""Culture"", ""prix_max"": 10}",12,1,view_results
2025-04-18T23:55:55,SES-2023-1404,129,47.82.197.165,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-04-28"", ""categorie"": ""Nature""}",7,1,filter_results
2025-01-31T13:01:22,SES-2023-0901,280,171.86.78.24,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-10"", ""categorie"": ""Sport"", ""prix_max"": 50}",21,1,view_results
2025-01-03T00:18:54,SES-2023-0056,196,140.45.48.205,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-01-13"", ""categorie"": ""Famille""}",11,1,view_results
2025-03-03T18:42:36,SES-2023-1353,414,184.30.184.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-03-13"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",11,1,view_results
2025-05-26T16:13:14,SES-2023-0168,42,172.56.80.3,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-06-05"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",7,1,filter_results
2025-05-02T09:57:25,SES-2023-0988,229,167.158.130.1,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-05-12"", ""categorie"": ""Sport"", ""prix_max"": 30}",11,1,view_results
2025-02-20T17:51:18,SES-2023-0292,84,31.53.209.220,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-03-02"", ""categorie"": ""Nature""}",25,1,view_results
2025-01-30T19:00:02,SES-2023-1296,333,73.158.122.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-02-09"", ""categorie"": ""Luxe"", ""prix_max"": 10}",29,1,filter_results
2024-12-11T12:36:05,SES-2023-1221,98,202.245.196.251,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2024-12-21"", ""categorie"": ""Famille"", ""prix_max"": 30}",15,1,filter_results
2025-02-26T22:47:08,SES-2023-0234,265,18.147.152.149,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-03-08"", ""categorie"": ""Gastronomie""}",11,1,filter_results
2025-02-04T23:35:05,SES-2023-1150,389,150.114.101.197,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-02-14"", ""categorie"": ""Luxe""}",10,1,view_results
2025-01-14T22:23:05,SES-2023-1493,293,36.221.178.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-01-24"", ""categorie"": ""Luxe"", ""prix_max"": 30}",25,1,filter_results
2025-02-06T17:21:47,SES-2023-0846,32,182.165.116.124,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-02-16"", ""categorie"": ""Gastronomie""}",8,1,filter_results
2025-04-12T16:56:53,SES-2023-0096,413,177.230.144.72,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-04-22"", ""categorie"": ""Famille"", ""prix_max"": 50}",21,1,filter_results
2025-04-06T22:18:04,SES-2023-0897,33,130.17.128.108,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-04-16"", ""categorie"": ""Nature"", ""prix_max"": 30}",28,1,filter_results
2025-04-11T01:50:36,SES-2023-1032,304,184.227.111.174,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-04-21"", ""categorie"": ""Sport""}",8,1,view_results
2025-04-29T13:09:30,SES-2023-1400,347,90.45.187.22,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-05-09"", ""categorie"": ""Famille""}",25,1,view_results
2025-02-17T12:03:40,SES-2023-1243,248,41.153.217.20,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-02-27"", ""categorie"": ""Sport"", ""prix_max"": 50}",11,1,filter_results
2025-01-23T04:12:06,SES-2023-0899,95,184.109.180.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-02-02"", ""categorie"": ""Sport""}",25,1,view_results
2025-02-11T20:00:03,SES-2023-0064,267,117.86.37.217,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-02-21"", ""categorie"": ""Culture"", ""prix_max"": 10}",21,1,filter_results
2025-04-13T06:42:43,SES-2023-0934,207,151.99.165.189,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-04-23"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",7,1,view_results
2025-01-23T22:04:04,SES-2023-0993,327,43.137.237.71,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-02-02"", ""categorie"": ""Famille"", ""prix_max"": 30}",12,1,view_results
2025-06-02T14:10:39,SES-2023-1210,222,102.133.65.195,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-06-12"", ""categorie"": ""Famille""}",30,1,view_results
2025-02-25T01:53:40,SES-2023-0985,282,17.5.65.174,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-03-07"", ""categorie"": ""Famille""}",19,1,filter_results
2025-04-08T17:40:38,SES-2023-1440,58,128.220.214.2,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-04-18"", ""categorie"": ""Luxe""}",26,1,filter_results
2025-05-23T11:26:01,SES-2023-0741,292,202.133.60.168,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-06-02"", ""categorie"": ""Culture"", ""prix_max"": 20}",10,1,view_results
2025-03-07T17:16:05,SES-2023-0232,282,69.9.29.153,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-03-17"", ""categorie"": ""Luxe"", ""prix_max"": 20}",30,1,filter_results
2024-12-20T18:29:25,SES-2023-1274,27,79.182.131.230,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2024-12-30"", ""categorie"": ""Nature"", ""prix_max"": 10}",12,1,filter_results
2025-05-14T09:28:41,SES-2023-0381,127,55.37.166.251,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-05-24"", ""categorie"": ""Sport"", ""prix_max"": 10}",30,1,filter_results
2025-05-16T05:56:01,SES-2023-0445,278,37.8.214.120,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-05-26"", ""categorie"": ""Culture"", ""prix_max"": 20}",30,1,view_results
2025-04-02T15:51:06,SES-2023-0863,180,153.138.228.7,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-04-12"", ""categorie"": ""Famille"", ""prix_max"": 10}",14,1,filter_results
2025-05-18T00:13:55,SES-2023-0692,222,37.36.115.126,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-05-28"", ""categorie"": ""Famille"", ""prix_max"": 20}",18,1,view_results
2024-12-23T23:57:51,SES-2023-0357,56,6.139.215.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-01-02"", ""categorie"": ""Sport""}",13,1,view_results
2025-03-14T16:53:17,SES-2023-0522,287,100.57.82.59,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-03-24"", ""categorie"": ""Culture"", ""prix_max"": 50}",8,1,view_results
2025-05-09T01:53:26,SES-2023-1469,402,207.54.223.66,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-05-19"", ""categorie"": ""Culture""}",18,1,view_results
2025-02-27T22:42:56,SES-2023-0145,225,83.156.67.212,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-03-09"", ""categorie"": ""Culture"", ""prix_max"": 30}",11,1,view_results
2025-03-08T11:45:50,SES-2023-0797,396,18.249.238.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-03-18"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",24,1,filter_results
2025-03-16T07:46:31,SES-2023-1163,80,154.34.157.53,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-03-26"", ""categorie"": ""Culture""}",26,1,view_results
2025-03-16T09:36:58,SES-2023-0908,124,16.0.125.172,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-03-26"", ""categorie"": ""Gastronomie""}",7,1,filter_results
2025-01-30T15:36:21,SES-2023-0530,26,189.43.230.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-02-09"", ""categorie"": ""Luxe""}",23,1,view_results
2025-02-22T19:15:48,SES-2023-0741,426,152.137.159.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-03-04"", ""categorie"": ""Sport"", ""prix_max"": 10}",16,1,filter_results
2025-03-23T11:25:52,SES-2023-0820,441,208.129.158.161,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-04-02"", ""categorie"": ""Sport"", ""prix_max"": 10}",25,1,filter_results
2025-04-29T22:00:34,SES-2023-0233,322,40.133.207.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-05-09"", ""categorie"": ""Sport"", ""prix_max"": 30}",5,1,filter_results
2025-02-16T18:37:44,SES-2023-1063,216,55.254.206.220,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-26"", ""categorie"": ""Culture""}",24,1,view_results
2024-12-10T09:47:51,SES-2023-1413,222,9.21.180.213,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2024-12-20"", ""categorie"": ""Culture""}",25,1,view_results
2025-01-29T18:55:28,SES-2023-1389,359,183.114.9.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-02-08"", ""categorie"": ""Culture"", ""prix_max"": 10}",14,1,filter_results
2025-04-20T10:57:51,SES-2023-0179,481,114.227.63.175,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-04-30"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",6,1,view_results
2025-03-28T15:49:21,SES-2023-0792,425,159.196.174.233,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-04-07"", ""categorie"": ""Nature"", ""prix_max"": 20}",11,1,filter_results
2025-02-27T06:04:05,SES-2023-0868,150,208.142.31.169,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-03-09"", ""categorie"": ""Nature"", ""prix_max"": 20}",5,1,filter_results
2025-02-06T10:09:58,SES-2023-0577,74,125.236.186.27,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-02-16"", ""categorie"": ""Gastronomie""}",14,1,view_results
2025-04-18T06:33:09,SES-2023-0272,399,118.193.222.47,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-04-28"", ""categorie"": ""Culture""}",17,1,view_results
